Packet 342: delay_time=251ms, response=PSTART 27-02-2023 20:11:19 PSTOP
Packet 343: delay_time=244ms, response=PSTART 27-02-2023 20:11:19 PSTOP
Packet 344: delay_time=247ms, response=PSTART 27-02-2023 20:11:19 PSTOP
Packet 345: delay_time=251ms, response=PSTART 27-02-2023 20:11:19 PSTOP
Packet 346: delay_time=250ms, response=PSTART 27-02-2023 20:11:20 PSTOP
Packet 347: delay_time=246ms, response=PSTART 27-02-2023 20:11:20 PSTOP
Packet 348: delay_time=245ms, response=PSTART 27-02-2023 20:11:20 PSTOP
Packet 349: delay_time=246ms, response=PSTART 27-02-2023 20:11:20 PSTOP
Packet 350: delay_time=245ms, response=PSTART 27-02-2023 20:11:21 PSTOP
Packet 351: delay_time=249ms, response=PSTART 27-02-2023 20:11:21 PSTOP
Packet 352: delay_time=237ms, response=PSTART 27-02-2023 20:11:21 PSTOP
Packet 353: delay_time=262ms, response=PSTART 27-02-2023 20:11:21 PSTOP
Packet 354: delay_time=242ms, response=PSTART 27-02-2023 20:11:22 PSTOP
Packet 355: delay_time=245ms, response=PSTART 27-02-2023 20:11:22 PSTOP
Packet 356: delay_time=253ms, response=PSTART 27-02-2023 20:11:22 PSTOP
Packet 357: delay_time=246ms, response=PSTART 27-02-2023 20:11:22 PSTOP
Packet 358: delay_time=245ms, response=PSTART 27-02-2023 20:11:23 PSTOP
Packet 359: delay_time=245ms, response=PSTART 27-02-2023 20:11:23 PSTOP
Packet 360: delay_time=250ms, response=PSTART 27-02-2023 20:11:23 PSTOP
Packet 361: delay_time=258ms, response=PSTART 27-02-2023 20:11:23 PSTOP
Packet 362: delay_time=244ms, response=PSTART 27-02-2023 20:11:24 PSTOP
Packet 363: delay_time=246ms, response=PSTART 27-02-2023 20:11:24 PSTOP
Packet 364: delay_time=247ms, response=PSTART 27-02-2023 20:11:24 PSTOP
Packet 365: delay_time=245ms, response=PSTART 27-02-2023 20:11:24 PSTOP
Packet 366: delay_time=246ms, response=PSTART 27-02-2023 20:11:25 PSTOP
Packet 367: delay_time=241ms, response=PSTART 27-02-2023 20:11:25 PSTOP
Packet 368: delay_time=259ms, response=PSTART 27-02-2023 20:11:25 PSTOP
Packet 369: delay_time=246ms, response=PSTART 27-02-2023 20:11:25 PSTOP
Packet 370: delay_time=245ms, response=PSTART 27-02-2023 20:11:26 PSTOP
Packet 371: delay_time=250ms, response=PSTART 27-02-2023 20:11:26 PSTOP
Packet 372: delay_time=259ms, response=PSTART 27-02-2023 20:11:26 PSTOP
Packet 373: delay_time=249ms, response=PSTART 27-02-2023 20:11:26 PSTOP
Packet 374: delay_time=241ms, response=PSTART 27-02-2023 20:11:27 PSTOP
Packet 375: delay_time=249ms, response=PSTART 27-02-2023 20:11:27 PSTOP
Packet 376: delay_time=251ms, response=PSTART 27-02-2023 20:11:27 PSTOP
Packet 377: delay_time=250ms, response=PSTART 27-02-2023 20:11:27 PSTOP
Packet 378: delay_time=247ms, response=PSTART 27-02-2023 20:11:28 PSTOP
Packet 379: delay_time=239ms, response=PSTART 27-02-2023 20:11:28 PSTOP
Packet 380: delay_time=253ms, response=PSTART 27-02-2023 20:11:28 PSTOP
Packet 381: delay_time=250ms, response=PSTART 27-02-2023 20:11:28 PSTOP
Packet 382: delay_time=241ms, response=PSTART 27-02-2023 20:11:28 PSTOP
Packet 383: delay_time=249ms, response=PSTART 27-02-2023 20:11:29 PSTOP
Packet 384: delay_time=246ms, response=PSTART 27-02-2023 20:11:29 PSTOP
Packet 385: delay_time=255ms, response=PSTART 27-02-2023 20:11:29 PSTOP
Packet 386: delay_time=250ms, response=PSTART 27-02-2023 20:11:29 PSTOP
Packet 387: delay_time=245ms, response=PSTART 27-02-2023 20:11:30 PSTOP
Packet 388: delay_time=248ms, response=PSTART 27-02-2023 20:11:30 PSTOP
Packet 389: delay_time=240ms, response=PSTART 27-02-2023 20:11:30 PSTOP
Packet 390: delay_time=248ms, response=PSTART 27-02-2023 20:11:30 PSTOP
Packet 391: delay_time=250ms, response=PSTART 27-02-2023 20:11:31 PSTOP
Packet 392: delay_time=250ms, response=PSTART 27-02-2023 20:11:31 PSTOP
Packet 393: delay_time=256ms, response=PSTART 27-02-2023 20:11:31 PSTOP
Packet 394: delay_time=244ms, response=PSTART 27-02-2023 20:11:31 PSTOP
Packet 395: delay_time=251ms, response=PSTART 27-02-2023 20:11:32 PSTOP
Packet 396: delay_time=266ms, response=PSTART 27-02-2023 20:11:32 PSTOP
Packet 397: delay_time=266ms, response=PSTART 27-02-2023 20:11:32 PSTOP
Packet 398: delay_time=249ms, response=PSTART 27-02-2023 20:11:33 PSTOP
Packet 399: delay_time=252ms, response=PSTART 27-02-2023 20:11:33 PSTOP
Packet 400: delay_time=247ms, response=PSTART 27-02-2023 20:11:33 PSTOP
Packet 401: delay_time=246ms, response=PSTART 27-02-2023 20:11:33 PSTOP
Packet 402: delay_time=250ms, response=PSTART 27-02-2023 20:11:34 PSTOP
Packet 403: delay_time=255ms, response=PSTART 27-02-2023 20:11:34 PSTOP
Packet 404: delay_time=246ms, response=PSTART 27-02-2023 20:11:34 PSTOP
Packet 405: delay_time=245ms, response=PSTART 27-02-2023 20:11:34 PSTOP
Packet 406: delay_time=247ms, response=PSTART 27-02-2023 20:11:34 PSTOP
Packet 407: delay_time=250ms, response=PSTART 27-02-2023 20:11:35 PSTOP
Packet 408: delay_time=245ms, response=PSTART 27-02-2023 20:11:35 PSTOP
Packet 409: delay_time=248ms, response=PSTART 27-02-2023 20:11:35 PSTOP
Packet 410: delay_time=247ms, response=PSTART 27-02-2023 20:11:35 PSTOP
Packet 411: delay_time=253ms, response=PSTART 27-02-2023 20:11:36 PSTOP
Packet 412: delay_time=247ms, response=PSTART 27-02-2023 20:11:36 PSTOP
Packet 413: delay_time=240ms, response=PSTART 27-02-2023 20:11:36 PSTOP
Packet 414: delay_time=252ms, response=PSTART 27-02-2023 20:11:36 PSTOP
Packet 415: delay_time=251ms, response=PSTART 27-02-2023 20:11:37 PSTOP
Packet 416: delay_time=242ms, response=PSTART 27-02-2023 20:11:37 PSTOP
Packet 417: delay_time=251ms, response=PSTART 27-02-2023 20:11:37 PSTOP
Packet 418: delay_time=244ms, response=PSTART 27-02-2023 20:11:37 PSTOP
Packet 419: delay_time=250ms, response=PSTART 27-02-2023 20:11:38 PSTOP
Packet 420: delay_time=243ms, response=PSTART 27-02-2023 20:11:38 PSTOP
Packet 421: delay_time=243ms, response=PSTART 27-02-2023 20:11:38 PSTOP
Packet 422: delay_time=237ms, response=PSTART 27-02-2023 20:11:38 PSTOP
Packet 423: delay_time=256ms, response=PSTART 27-02-2023 20:11:39 PSTOP
Packet 424: delay_time=252ms, response=PSTART 27-02-2023 20:11:39 PSTOP
Packet 425: delay_time=255ms, response=PSTART 27-02-2023 20:11:39 PSTOP
Packet 426: delay_time=251ms, response=PSTART 27-02-2023 20:11:39 PSTOP
Packet 427: delay_time=241ms, response=PSTART 27-02-2023 20:11:40 PSTOP
Packet 428: delay_time=252ms, response=PSTART 27-02-2023 20:11:40 PSTOP
Packet 429: delay_time=240ms, response=PSTART 27-02-2023 20:11:40 PSTOP
Packet 430: delay_time=240ms, response=PSTART 27-02-2023 20:11:40 PSTOP
Packet 431: delay_time=250ms, response=PSTART 27-02-2023 20:11:41 PSTOP
Packet 432: delay_time=250ms, response=PSTART 27-02-2023 20:11:41 PSTOP
Packet 433: delay_time=249ms, response=PSTART 27-02-2023 20:11:41 PSTOP
Packet 434: delay_time=249ms, response=PSTART 27-02-2023 20:11:41 PSTOP
Packet 435: delay_time=251ms, response=PSTART 27-02-2023 20:11:42 PSTOP
Packet 436: delay_time=245ms, response=PSTART 27-02-2023 20:11:42 PSTOP
Packet 437: delay_time=247ms, response=PSTART 27-02-2023 20:11:42 PSTOP
Packet 438: delay_time=250ms, response=PSTART 27-02-2023 20:11:42 PSTOP
Packet 439: delay_time=245ms, response=PSTART 27-02-2023 20:11:43 PSTOP
Packet 440: delay_time=261ms, response=PSTART 27-02-2023 20:11:43 PSTOP
Packet 441: delay_time=244ms, response=PSTART 27-02-2023 20:11:43 PSTOP
Packet 442: delay_time=249ms, response=PSTART 27-02-2023 20:11:43 PSTOP
Packet 443: delay_time=245ms, response=PSTART 27-02-2023 20:11:44 PSTOP
Packet 444: delay_time=248ms, response=PSTART 27-02-2023 20:11:44 PSTOP
Packet 445: delay_time=246ms, response=PSTART 27-02-2023 20:11:44 PSTOP
Packet 446: delay_time=249ms, response=PSTART 27-02-2023 20:11:44 PSTOP
Packet 447: delay_time=245ms, response=PSTART 27-02-2023 20:11:45 PSTOP
Packet 448: delay_time=256ms, response=PSTART 27-02-2023 20:11:45 PSTOP
Packet 449: delay_time=246ms, response=PSTART 27-02-2023 20:11:45 PSTOP
Packet 450: delay_time=249ms, response=PSTART 27-02-2023 20:11:45 PSTOP
Packet 451: delay_time=251ms, response=PSTART 27-02-2023 20:11:46 PSTOP
Packet 452: delay_time=246ms, response=PSTART 27-02-2023 20:11:46 PSTOP
Packet 453: delay_time=245ms, response=PSTART 27-02-2023 20:11:46 PSTOP
Packet 454: delay_time=251ms, response=PSTART 27-02-2023 20:11:46 PSTOP
Packet 455: delay_time=249ms, response=PSTART 27-02-2023 20:11:47 PSTOP
Packet 456: delay_time=247ms, response=PSTART 27-02-2023 20:11:47 PSTOP
Packet 457: delay_time=243ms, response=PSTART 27-02-2023 20:11:47 PSTOP
Packet 458: delay_time=255ms, response=PSTART 27-02-2023 20:11:47 PSTOP
Packet 459: delay_time=244ms, response=PSTART 27-02-2023 20:11:48 PSTOP
Packet 460: delay_time=253ms, response=PSTART 27-02-2023 20:11:48 PSTOP
Packet 461: delay_time=251ms, response=PSTART 27-02-2023 20:11:48 PSTOP
Packet 462: delay_time=244ms, response=PSTART 27-02-2023 20:11:48 PSTOP
Packet 463: delay_time=248ms, response=PSTART 27-02-2023 20:11:49 PSTOP
Packet 464: delay_time=256ms, response=PSTART 27-02-2023 20:11:49 PSTOP
Packet 465: delay_time=237ms, response=PSTART 27-02-2023 20:11:49 PSTOP
Packet 466: delay_time=257ms, response=PSTART 27-02-2023 20:11:49 PSTOP
Packet 467: delay_time=249ms, response=PSTART 27-02-2023 20:11:50 PSTOP
Packet 468: delay_time=248ms, response=PSTART 27-02-2023 20:11:50 PSTOP
Packet 469: delay_time=239ms, response=PSTART 27-02-2023 20:11:50 PSTOP
Packet 470: delay_time=245ms, response=PSTART 27-02-2023 20:11:50 PSTOP
Packet 471: delay_time=239ms, response=PSTART 27-02-2023 20:11:51 PSTOP
Packet 472: delay_time=265ms, response=PSTART 27-02-2023 20:11:51 PSTOP
Packet 473: delay_time=246ms, response=PSTART 27-02-2023 20:11:51 PSTOP
Packet 474: delay_time=244ms, response=PSTART 27-02-2023 20:11:51 PSTOP
Packet 475: delay_time=248ms, response=PSTART 27-02-2023 20:11:52 PSTOP
Packet 476: delay_time=254ms, response=PSTART 27-02-2023 20:11:52 PSTOP
Packet 477: delay_time=248ms, response=PSTART 27-02-2023 20:11:52 PSTOP
Packet 478: delay_time=246ms, response=PSTART 27-02-2023 20:11:52 PSTOP
Packet 479: delay_time=242ms, response=PSTART 27-02-2023 20:11:53 PSTOP
Packet 480: delay_time=249ms, response=PSTART 27-02-2023 20:11:53 PSTOP
Packet 481: delay_time=253ms, response=PSTART 27-02-2023 20:11:53 PSTOP
Packet 482: delay_time=246ms, response=PSTART 27-02-2023 20:11:53 PSTOP
Packet 483: delay_time=238ms, response=PSTART 27-02-2023 20:11:54 PSTOP
Packet 484: delay_time=246ms, response=PSTART 27-02-2023 20:11:54 PSTOP
Packet 485: delay_time=250ms, response=PSTART 27-02-2023 20:11:54 PSTOP
Packet 486: delay_time=249ms, response=PSTART 27-02-2023 20:11:54 PSTOP
Packet 487: delay_time=251ms, response=PSTART 27-02-2023 20:11:55 PSTOP
Packet 488: delay_time=235ms, response=PSTART 27-02-2023 20:11:55 PSTOP
Packet 489: delay_time=254ms, response=PSTART 27-02-2023 20:11:55 PSTOP
Packet 490: delay_time=253ms, response=PSTART 27-02-2023 20:11:55 PSTOP
Packet 491: delay_time=248ms, response=PSTART 27-02-2023 20:11:56 PSTOP
Packet 492: delay_time=245ms, response=PSTART 27-02-2023 20:11:56 PSTOP
Packet 493: delay_time=253ms, response=PSTART 27-02-2023 20:11:56 PSTOP
Packet 494: delay_time=247ms, response=PSTART 27-02-2023 20:11:56 PSTOP
Packet 495: delay_time=243ms, response=PSTART 27-02-2023 20:11:57 PSTOP
Packet 496: delay_time=247ms, response=PSTART 27-02-2023 20:11:57 PSTOP
Packet 497: delay_time=249ms, response=PSTART 27-02-2023 20:11:57 PSTOP
Packet 498: delay_time=250ms, response=PSTART 27-02-2023 20:11:57 PSTOP
Packet 499: delay_time=245ms, response=PSTART 27-02-2023 20:11:58 PSTOP
Packet 500: delay_time=246ms, response=PSTART 27-02-2023 20:11:58 PSTOP
Packet 501: delay_time=246ms, response=PSTART 27-02-2023 20:11:58 PSTOP
Packet 502: delay_time=260ms, response=PSTART 27-02-2023 20:11:58 PSTOP
Packet 503: delay_time=250ms, response=PSTART 27-02-2023 20:11:59 PSTOP
Packet 504: delay_time=249ms, response=PSTART 27-02-2023 20:11:59 PSTOP
Packet 505: delay_time=245ms, response=PSTART 27-02-2023 20:11:59 PSTOP
Packet 506: delay_time=252ms, response=PSTART 27-02-2023 20:11:59 PSTOP
Packet 507: delay_time=253ms, response=PSTART 27-02-2023 20:12:00 PSTOP
Packet 508: delay_time=246ms, response=PSTART 27-02-2023 20:12:00 PSTOP
Packet 509: delay_time=250ms, response=PSTART 27-02-2023 20:12:00 PSTOP
Packet 510: delay_time=258ms, response=PSTART 27-02-2023 20:12:00 PSTOP
Packet 511: delay_time=244ms, response=PSTART 27-02-2023 20:12:01 PSTOP
Packet 512: delay_time=254ms, response=PSTART 27-02-2023 20:12:01 PSTOP
Packet 513: delay_time=249ms, response=PSTART 27-02-2023 20:12:01 PSTOP
Packet 514: delay_time=245ms, response=PSTART 27-02-2023 20:12:01 PSTOP
Packet 515: delay_time=243ms, response=PSTART 27-02-2023 20:12:02 PSTOP
Packet 516: delay_time=248ms, response=PSTART 27-02-2023 20:12:02 PSTOP
Packet 517: delay_time=255ms, response=PSTART 27-02-2023 20:12:02 PSTOP
Packet 518: delay_time=254ms, response=PSTART 27-02-2023 20:12:02 PSTOP
Packet 519: delay_time=248ms, response=PSTART 27-02-2023 20:12:03 PSTOP
Packet 520: delay_time=249ms, response=PSTART 27-02-2023 20:12:03 PSTOP
Packet 521: delay_time=248ms, response=PSTART 27-02-2023 20:12:03 PSTOP
Packet 522: delay_time=247ms, response=PSTART 27-02-2023 20:12:03 PSTOP
Packet 523: delay_time=247ms, response=PSTART 27-02-2023 20:12:04 PSTOP
Packet 524: delay_time=247ms, response=PSTART 27-02-2023 20:12:04 PSTOP
Packet 525: delay_time=257ms, response=PSTART 27-02-2023 20:12:04 PSTOP
Packet 526: delay_time=248ms, response=PSTART 27-02-2023 20:12:04 PSTOP
Packet 527: delay_time=244ms, response=PSTART 27-02-2023 20:12:05 PSTOP
Packet 528: delay_time=249ms, response=PSTART 27-02-2023 20:12:05 PSTOP
Packet 529: delay_time=254ms, response=PSTART 27-02-2023 20:12:05 PSTOP
Packet 530: delay_time=245ms, response=PSTART 27-02-2023 20:12:05 PSTOP
Packet 531: delay_time=245ms, response=PSTART 27-02-2023 20:12:06 PSTOP
Packet 532: delay_time=241ms, response=PSTART 27-02-2023 20:12:06 PSTOP
Packet 533: delay_time=248ms, response=PSTART 27-02-2023 20:12:06 PSTOP
Packet 534: delay_time=249ms, response=PSTART 27-02-2023 20:12:06 PSTOP
Packet 535: delay_time=248ms, response=PSTART 27-02-2023 20:12:07 PSTOP
Packet 536: delay_time=246ms, response=PSTART 27-02-2023 20:12:07 PSTOP
Packet 537: delay_time=248ms, response=PSTART 27-02-2023 20:12:07 PSTOP
Packet 538: delay_time=245ms, response=PSTART 27-02-2023 20:12:07 PSTOP
Packet 539: delay_time=249ms, response=PSTART 27-02-2023 20:12:08 PSTOP
Packet 540: delay_time=246ms, response=PSTART 27-02-2023 20:12:08 PSTOP
Packet 541: delay_time=247ms, response=PSTART 27-02-2023 20:12:08 PSTOP
Packet 542: delay_time=249ms, response=PSTART 27-02-2023 20:12:08 PSTOP
Packet 543: delay_time=245ms, response=PSTART 27-02-2023 20:12:09 PSTOP
Packet 544: delay_time=246ms, response=PSTART 27-02-2023 20:12:09 PSTOP
Packet 545: delay_time=255ms, response=PSTART 27-02-2023 20:12:09 PSTOP
Packet 546: delay_time=260ms, response=PSTART 27-02-2023 20:12:09 PSTOP
Packet 547: delay_time=250ms, response=PSTART 27-02-2023 20:12:10 PSTOP
Packet 548: delay_time=251ms, response=PSTART 27-02-2023 20:12:10 PSTOP
Packet 549: delay_time=250ms, response=PSTART 27-02-2023 20:12:10 PSTOP
Packet 550: delay_time=247ms, response=PSTART 27-02-2023 20:12:10 PSTOP
Packet 551: delay_time=249ms, response=PSTART 27-02-2023 20:12:11 PSTOP
Packet 552: delay_time=245ms, response=PSTART 27-02-2023 20:12:11 PSTOP
Packet 553: delay_time=246ms, response=PSTART 27-02-2023 20:12:11 PSTOP
Packet 554: delay_time=251ms, response=PSTART 27-02-2023 20:12:11 PSTOP
Packet 555: delay_time=251ms, response=PSTART 27-02-2023 20:12:12 PSTOP
Packet 556: delay_time=246ms, response=PSTART 27-02-2023 20:12:12 PSTOP
Packet 557: delay_time=241ms, response=PSTART 27-02-2023 20:12:12 PSTOP
Packet 558: delay_time=237ms, response=PSTART 27-02-2023 20:12:12 PSTOP
Packet 559: delay_time=262ms, response=PSTART 27-02-2023 20:12:12 PSTOP
Packet 560: delay_time=252ms, response=PSTART 27-02-2023 20:12:13 PSTOP
Packet 561: delay_time=235ms, response=PSTART 27-02-2023 20:12:13 PSTOP
Packet 562: delay_time=234ms, response=PSTART 27-02-2023 20:12:13 PSTOP
Packet 563: delay_time=257ms, response=PSTART 27-02-2023 20:12:13 PSTOP
Packet 564: delay_time=258ms, response=PSTART 27-02-2023 20:12:14 PSTOP
Packet 565: delay_time=234ms, response=PSTART 27-02-2023 20:12:14 PSTOP
Packet 566: delay_time=255ms, response=PSTART 27-02-2023 20:12:14 PSTOP
Packet 567: delay_time=254ms, response=PSTART 27-02-2023 20:12:14 PSTOP
Packet 568: delay_time=237ms, response=PSTART 27-02-2023 20:12:15 PSTOP
Packet 569: delay_time=247ms, response=PSTART 27-02-2023 20:12:15 PSTOP
Packet 570: delay_time=259ms, response=PSTART 27-02-2023 20:12:15 PSTOP
Packet 571: delay_time=248ms, response=PSTART 27-02-2023 20:12:15 PSTOP
Packet 572: delay_time=246ms, response=PSTART 27-02-2023 20:12:16 PSTOP
Packet 573: delay_time=246ms, response=PSTART 27-02-2023 20:12:16 PSTOP
Packet 574: delay_time=247ms, response=PSTART 27-02-2023 20:12:16 PSTOP
Packet 575: delay_time=251ms, response=PSTART 27-02-2023 20:12:16 PSTOP
Packet 576: delay_time=256ms, response=PSTART 27-02-2023 20:12:17 PSTOP
Packet 577: delay_time=248ms, response=PSTART 27-02-2023 20:12:17 PSTOP
Packet 578: delay_time=245ms, response=PSTART 27-02-2023 20:12:17 PSTOP
Packet 579: delay_time=244ms, response=PSTART 27-02-2023 20:12:17 PSTOP
Packet 580: delay_time=255ms, response=PSTART 27-02-2023 20:12:18 PSTOP
Packet 581: delay_time=250ms, response=PSTART 27-02-2023 20:12:18 PSTOP
Packet 582: delay_time=248ms, response=PSTART 27-02-2023 20:12:18 PSTOP
Packet 583: delay_time=244ms, response=PSTART 27-02-2023 20:12:18 PSTOP
Packet 584: delay_time=247ms, response=PSTART 27-02-2023 20:12:19 PSTOP
Packet 585: delay_time=249ms, response=PSTART 27-02-2023 20:12:19 PSTOP
Packet 586: delay_time=247ms, response=PSTART 27-02-2023 20:12:19 PSTOP
Packet 587: delay_time=249ms, response=PSTART 27-02-2023 20:12:19 PSTOP
Packet 588: delay_time=248ms, response=PSTART 27-02-2023 20:12:20 PSTOP
Packet 589: delay_time=249ms, response=PSTART 27-02-2023 20:12:20 PSTOP
Packet 590: delay_time=249ms, response=PSTART 27-02-2023 20:12:20 PSTOP
Packet 591: delay_time=244ms, response=PSTART 27-02-2023 20:12:20 PSTOP
Packet 592: delay_time=245ms, response=PSTART 27-02-2023 20:12:21 PSTOP
Packet 593: delay_time=246ms, response=PSTART 27-02-2023 20:12:21 PSTOP
Packet 594: delay_time=248ms, response=PSTART 27-02-2023 20:12:21 PSTOP
Packet 595: delay_time=246ms, response=PSTART 27-02-2023 20:12:21 PSTOP
Packet 596: delay_time=248ms, response=PSTART 27-02-2023 20:12:22 PSTOP
Packet 597: delay_time=248ms, response=PSTART 27-02-2023 20:12:22 PSTOP
Packet 598: delay_time=245ms, response=PSTART 27-02-2023 20:12:22 PSTOP
Packet 599: delay_time=247ms, response=PSTART 27-02-2023 20:12:22 PSTOP
Packet 600: delay_time=248ms, response=PSTART 27-02-2023 20:12:23 PSTOP
Packet 601: delay_time=249ms, response=PSTART 27-02-2023 20:12:23 PSTOP
Packet 602: delay_time=248ms, response=PSTART 27-02-2023 20:12:23 PSTOP
Packet 603: delay_time=244ms, response=PSTART 27-02-2023 20:12:23 PSTOP
Packet 604: delay_time=245ms, response=PSTART 27-02-2023 20:12:24 PSTOP
Packet 605: delay_time=246ms, response=PSTART 27-02-2023 20:12:24 PSTOP
Packet 606: delay_time=247ms, response=PSTART 27-02-2023 20:12:24 PSTOP
Packet 607: delay_time=253ms, response=PSTART 27-02-2023 20:12:24 PSTOP
Packet 608: delay_time=246ms, response=PSTART 27-02-2023 20:12:25 PSTOP
Packet 609: delay_time=247ms, response=PSTART 27-02-2023 20:12:25 PSTOP
Packet 610: delay_time=250ms, response=PSTART 27-02-2023 20:12:25 PSTOP
Packet 611: delay_time=257ms, response=PSTART 27-02-2023 20:12:25 PSTOP
Packet 612: delay_time=249ms, response=PSTART 27-02-2023 20:12:26 PSTOP
Packet 613: delay_time=248ms, response=PSTART 27-02-2023 20:12:26 PSTOP
Packet 614: delay_time=246ms, response=PSTART 27-02-2023 20:12:26 PSTOP
Packet 615: delay_time=249ms, response=PSTART 27-02-2023 20:12:26 PSTOP
Packet 616: delay_time=249ms, response=PSTART 27-02-2023 20:12:27 PSTOP
Packet 617: delay_time=248ms, response=PSTART 27-02-2023 20:12:27 PSTOP
Packet 618: delay_time=247ms, response=PSTART 27-02-2023 20:12:27 PSTOP
Packet 619: delay_time=253ms, response=PSTART 27-02-2023 20:12:27 PSTOP
Packet 620: delay_time=251ms, response=PSTART 27-02-2023 20:12:28 PSTOP
Packet 621: delay_time=250ms, response=PSTART 27-02-2023 20:12:28 PSTOP
Packet 622: delay_time=245ms, response=PSTART 27-02-2023 20:12:28 PSTOP
Packet 623: delay_time=249ms, response=PSTART 27-02-2023 20:12:28 PSTOP
Packet 624: delay_time=255ms, response=PSTART 27-02-2023 20:12:29 PSTOP
Packet 625: delay_time=247ms, response=PSTART 27-02-2023 20:12:29 PSTOP
Packet 626: delay_time=244ms, response=PSTART 27-02-2023 20:12:29 PSTOP
Packet 627: delay_time=249ms, response=PSTART 27-02-2023 20:12:29 PSTOP
Packet 628: delay_time=253ms, response=PSTART 27-02-2023 20:12:30 PSTOP
Packet 629: delay_time=246ms, response=PSTART 27-02-2023 20:12:30 PSTOP
Packet 630: delay_time=247ms, response=PSTART 27-02-2023 20:12:30 PSTOP
Packet 631: delay_time=257ms, response=PSTART 27-02-2023 20:12:30 PSTOP
Packet 632: delay_time=250ms, response=PSTART 27-02-2023 20:12:31 PSTOP
Packet 633: delay_time=248ms, response=PSTART 27-02-2023 20:12:31 PSTOP
Packet 634: delay_time=247ms, response=PSTART 27-02-2023 20:12:31 PSTOP
Packet 635: delay_time=245ms, response=PSTART 27-02-2023 20:12:31 PSTOP
Packet 636: delay_time=251ms, response=PSTART 27-02-2023 20:12:32 PSTOP
Packet 637: delay_time=249ms, response=PSTART 27-02-2023 20:12:32 PSTOP
Packet 638: delay_time=249ms, response=PSTART 27-02-2023 20:12:32 PSTOP
Packet 639: delay_time=244ms, response=PSTART 27-02-2023 20:12:32 PSTOP
Packet 640: delay_time=247ms, response=PSTART 27-02-2023 20:12:33 PSTOP
Packet 641: delay_time=250ms, response=PSTART 27-02-2023 20:12:33 PSTOP
Packet 642: delay_time=245ms, response=PSTART 27-02-2023 20:12:33 PSTOP
Packet 643: delay_time=258ms, response=PSTART 27-02-2023 20:12:33 PSTOP
Packet 644: delay_time=249ms, response=PSTART 27-02-2023 20:12:34 PSTOP
Packet 645: delay_time=246ms, response=PSTART 27-02-2023 20:12:34 PSTOP
Packet 646: delay_time=247ms, response=PSTART 27-02-2023 20:12:34 PSTOP
Packet 647: delay_time=245ms, response=PSTART 27-02-2023 20:12:34 PSTOP
Packet 648: delay_time=244ms, response=PSTART 27-02-2023 20:12:35 PSTOP
Packet 649: delay_time=248ms, response=PSTART 27-02-2023 20:12:35 PSTOP
Packet 650: delay_time=249ms, response=PSTART 27-02-2023 20:12:35 PSTOP
Packet 651: delay_time=245ms, response=PSTART 27-02-2023 20:12:35 PSTOP
Packet 652: delay_time=245ms, response=PSTART 27-02-2023 20:12:36 PSTOP
Packet 653: delay_time=250ms, response=PSTART 27-02-2023 20:12:36 PSTOP
Packet 654: delay_time=249ms, response=PSTART 27-02-2023 20:12:36 PSTOP
Packet 655: delay_time=247ms, response=PSTART 27-02-2023 20:12:36 PSTOP
Packet 656: delay_time=243ms, response=PSTART 27-02-2023 20:12:37 PSTOP
Packet 657: delay_time=246ms, response=PSTART 27-02-2023 20:12:37 PSTOP
Packet 658: delay_time=244ms, response=PSTART 27-02-2023 20:12:37 PSTOP
Packet 659: delay_time=250ms, response=PSTART 27-02-2023 20:12:37 PSTOP
Packet 660: delay_time=248ms, response=PSTART 27-02-2023 20:12:38 PSTOP
Packet 661: delay_time=245ms, response=PSTART 27-02-2023 20:12:38 PSTOP
Packet 662: delay_time=245ms, response=PSTART 27-02-2023 20:12:38 PSTOP
Packet 663: delay_time=249ms, response=PSTART 27-02-2023 20:12:38 PSTOP
Packet 664: delay_time=242ms, response=PSTART 27-02-2023 20:12:39 PSTOP
Packet 665: delay_time=248ms, response=PSTART 27-02-2023 20:12:39 PSTOP
Packet 666: delay_time=249ms, response=PSTART 27-02-2023 20:12:39 PSTOP
Packet 667: delay_time=247ms, response=PSTART 27-02-2023 20:12:39 PSTOP
Packet 668: delay_time=249ms, response=PSTART 27-02-2023 20:12:40 PSTOP
Packet 669: delay_time=247ms, response=PSTART 27-02-2023 20:12:40 PSTOP
Packet 670: delay_time=247ms, response=PSTART 27-02-2023 20:12:40 PSTOP
Packet 671: delay_time=245ms, response=PSTART 27-02-2023 20:12:40 PSTOP
Packet 672: delay_time=245ms, response=PSTART 27-02-2023 20:12:41 PSTOP
Packet 673: delay_time=247ms, response=PSTART 27-02-2023 20:12:41 PSTOP
Packet 674: delay_time=246ms, response=PSTART 27-02-2023 20:12:41 PSTOP
Packet 675: delay_time=243ms, response=PSTART 27-02-2023 20:12:41 PSTOP
Packet 676: delay_time=252ms, response=PSTART 27-02-2023 20:12:42 PSTOP
Packet 677: delay_time=244ms, response=PSTART 27-02-2023 20:12:42 PSTOP
Packet 678: delay_time=250ms, response=PSTART 27-02-2023 20:12:42 PSTOP
Packet 679: delay_time=247ms, response=PSTART 27-02-2023 20:12:42 PSTOP
Packet 680: delay_time=251ms, response=PSTART 27-02-2023 20:12:42 PSTOP
Packet 681: delay_time=249ms, response=PSTART 27-02-2023 20:12:43 PSTOP
Packet 682: delay_time=246ms, response=PSTART 27-02-2023 20:12:43 PSTOP
